sedol,bbcode,LOTSIZE,STATUS,CURNY,PRICECLOSE,beta,sector,sector name,group,group name,exchange_rate
BBL4SC5,1297 HK Equity,2000,ACTV,HKD,2.61,#N/A N/A,45,Information Technology,4510,Software & Services,0.12901
BBL5367,8079 HK Equity,20000,ACTV,HKD,0.164,2.065701,25,Consumer Discretionary,2550,Retailing,0.12901
BBLYQC1,6888 HK Equity,1000,ACTV,HKD,1.84,#N/A N/A,20,Industrials,2030,Transportation,0.12901
BBM55V5,1180 HK Equity,4000,ACTV,HKD,5.16,0.2005014,25,Consumer Discretionary,2530,Consumer Services,0.12901
BBMR4Z8,1680 HK Equity,1000,ACTV,HKD,4.34,#N/A N/A,25,Consumer Discretionary,2530,Consumer Services,0.12901
BBMT5W8,8306 HK Equity,10000,ACTV,HKD,0.234,0.4195361,15,Materials,1510,Materials,0.12901
BBPD5D8,2112 HK Equity,2000,ACTV,HKD,1.7,#N/A N/A,15,Materials,1510,Materials,0.12901
BBPJ6L1,1082 HK Equity,2000,ACTV,HKD,0.226,0.6370632,25,Consumer Discretionary,2530,Consumer Services,0.12901
BBQ2Z67,2038 HK Equity,1000,ACTV,HKD,4.36,0.5766682,45,Information Technology,4520,Technology Hardware & Equipmen,0.12901
BBR5T85,1250 HK Equity,4000,ACTV,HKD,1.31,#N/A N/A,15,Materials,1510,Materials,0.12901
BBT1646,1275 HK Equity,1000,ACTV,HKD,3.3,#N/A N/A,40,Financials,4040,Real Estate,0.12901
BBT1668,8063 HK Equity,2000,ACTV,HKD,0.53,-0.1372983,25,Consumer Discretionary,2530,Consumer Services,0.12901
BBX4NB7,126 HK Equity,2000,ACTV,HKD,1.44,0.7408648,25,Consumer Discretionary,2530,Consumer Services,0.12901
BC4DN21,8117 HK Equity,10000,ACTV,HKD,0.4,0.7252311,15,Materials,1510,Materials,0.12901
BC4DNG5,1833 HK Equity,500,ACTV,HKD,7.34,0.7081042,25,Consumer Discretionary,2550,Retailing,0.12901
BC5ZFB9,1661 HK Equity,1000,ACTV,HKD,3.77,#N/A N/A,25,Consumer Discretionary,2540,Media,0.12901
BC5ZFS6,1107 HK Equity,2000,ACTV,HKD,1.31,#N/A N/A,40,Financials,4040,Real Estate,0.12901
BC5ZHS0,1255 HK Equity,2000,ACTV,HKD,1.44,#N/A N/A,25,Consumer Discretionary,2550,Retailing,0.12901
BC5ZK03,6898 HK Equity,2000,ACTV,HKD,1.09,#N/A N/A,15,Materials,1510,Materials,0.12901
BC7GXQ1,99 HK Equity,1000,ACTV,HKD,2.47,0.5623699,45,Information Technology,4520,Technology Hardware & Equipmen,0.12901
BC7GYL3,527 HK Equity,4000,ACTV,HKD,1.42,0.442993,55,Utilities,5510,Utilities,0.12901
BC9S4J5,354 HK Equity,2000,ACTV,HKD,2.59,0.3544579,45,Information Technology,4510,Software & Services,0.12901
BCBGG68,KRIS SP Equity,1000,ACTV,SGD,0.745,#N/A N/A,10,Energy,1010,Energy,0.8002
BCDBKF8,2128 HK Equity,1000,ACTV,HKD,4.63,1.275312,20,Industrials,2010,Capital Goods,0.12901
BCDM8Z7,1249 HK Equity,2000,ACTV,HKD,6,#N/A N/A,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
BCDYJ72,SPHREIT SP Equity,1000,ACTV,SGD,1.065,#N/A N/A,40,Financials,4040,Real Estate,0.8002
BCDYPV8,8089 HK Equity,2000,ACTV,HKD,0.415,0.5090506,40,Financials,4020,Diversified Financials,0.12901
BCF51C2,OUEHT SP Equity,1000,ACTV,SGD,0.895,#N/A N/A,40,Financials,4040,Real Estate,0.8002
BCFGXC9,8055 HK Equity,8000,ACTV,HKD,0.405,0.6594303,25,Consumer Discretionary,2530,Consumer Services,0.12901
BCRX1C4,6863 HK Equity,1000,ACTV,HKD,1.77,#N/A N/A,30,Consumer Staples,3020,Food Beverage & Tobacco,0.12901
BCT4ZH8,1271 HK Equity,4000,ACTV,HKD,3.99,#N/A N/A,20,Industrials,2010,Capital Goods,0.12901
BCV7KV4,577 HK Equity,500,ACTV,HKD,5.45,1.006444,20,Industrials,2010,Capital Goods,0.12901
BCW3NV2,2183 HK Equity,2000,ACTV,HKD,0.99,#N/A N/A,40,Financials,4040,Real Estate,0.12901
BCZSZV8,SBREIT SP Equity,1000,ACTV,SGD,0.78,#N/A N/A,40,Financials,4040,Real Estate,0.8002
BCZYKH7,8175 HK Equity,10000,ACTV,HKD,0.14,0.8993847,45,Information Technology,4510,Software & Services,0.12901
BCZZR79,706 HK Equity,10000,ACTV,HKD,0.365,1.041184,45,Information Technology,4510,Software & Services,0.12901
BD00H98,767 HK Equity,40000,ACTV,HKD,0.131,1.450105,40,Financials,4020,Diversified Financials,0.12901
BD02HD8,8310 HK Equity,10000,ACTV,HKD,0.35,#N/A N/A,20,Industrials,2030,Transportation,0.12901
BD04NT2,923 HK Equity,2000,ACTV,HKD,0.31,1.145686,20,Industrials,2020,Commercial & Professional Serv,0.12901
BD3MHD5,922 HK Equity,20000,ACTV,HKD,0.164,0.9661457,25,Consumer Discretionary,2530,Consumer Services,0.12901
BD4TLZ5,627 HK Equity,20000,ACTV,HKD,0.47,0.3462619,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
BD4TS87,261 HK Equity,80000,ACTV,HKD,0.011,0.2652562,45,Information Technology,4520,Technology Hardware & Equipmen,0.12901
BD5GJ51,138 HK Equity,2000,ACTV,HKD,0.91,0.573405,45,Information Technology,4520,Technology Hardware & Equipmen,0.12901
BD5MWV6,1069 HK Equity,8000,ACTV,HKD,1.8,0.4466594,15,Materials,1510,Materials,0.12901
BD673S4,106 HK Equity,4000,ACTV,HKD,0.7,-0.2463938,40,Financials,4040,Real Estate,0.12901
BD6L1R1,8128 HK Equity,8000,ACTV,HKD,0.445,0.4343152,20,Industrials,2020,Commercial & Professional Serv,0.12901
BDBXB16,8135 HK Equity,5000,ACTV,HKD,1.61,#N/A N/A,25,Consumer Discretionary,2550,Retailing,0.12901
BDC62J9,8047 HK Equity,4000,ACTV,HKD,1.27,0.2327221,45,Information Technology,4510,Software & Services,0.12901
BDC62N3,377 HK Equity,4000,SUSP,HKD,0.4,0.9868869,15,Materials,1510,Materials,0.12901
BDC7RT7,8019 HK Equity,20000,ACTV,HKD,0.204,1.747624,35,Health Care,3520,"Pharmaceuticals, Biotechnology",0.12901
BDDLRK9,3633 HK Equity,2000,ACTV,HKD,2.35,0.5583569,55,Utilities,5510,Utilities,0.12901
BDFMD80,1219 HK Equity,1000,ACTV,HKD,2.94,#N/A N/A,30,Consumer Staples,3020,Food Beverage & Tobacco,0.12901
BDFMGT2,8036 HK Equity,3000,ACTV,HKD,0.95,#N/A N/A,45,Information Technology,4530,Semiconductors & Semiconductor,0.12901
BDGTGK3,1373 HK Equity,1000,ACTV,HKD,3.07,#N/A N/A,25,Consumer Discretionary,2550,Retailing,0.12901
BDRXRB2,582 HK Equity,5000,ACTV,HKD,0.5,-0.548098,45,Information Technology,4530,Semiconductors & Semiconductor,0.12901
BF10L55,1273 HK Equity,4000,ACTV,HKD,0.87,#N/A N/A,40,Financials,4010,Banks,0.12901
BF21WZ4,484 HK Equity,100,ACTV,HKD,19.18,#N/A N/A,45,Information Technology,4510,Software & Services,0.12901
BF2Y5W1,2030 HK Equity,1000,ACTV,HKD,2.77,#N/A N/A,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
BF5R4B9,SFGI SP Equity,1000,ACTV,SGD,0.685,1.07903,30,Consumer Staples,3020,Food Beverage & Tobacco,0.8002
BFD1V01,723 HK Equity,30000,ACTV,HKD,0.125,0.5253433,15,Materials,1510,Materials,0.12901
BFD2WD4,402 HK Equity,20000,ACTV,HKD,0.183,0.1089038,20,Industrials,2010,Capital Goods,0.12901
BFDTCC4,2393 HK Equity,2500,ACTV,HKD,6.68,#N/A N/A,20,Industrials,2020,Commercial & Professional Serv,0.12901
BFG1QL4,8218 HK Equity,4000,ACTV,HKD,1,#N/A N/A,45,Information Technology,4520,Technology Hardware & Equipmen,0.12901
BFG1XF7,1345 HK Equity,1000,ACTV,HKD,5.27,#N/A N/A,35,Health Care,3510,Health Care Equipment & Servic,0.12901
BFG2YV3,8181 HK Equity,8000,ACTV,HKD,0.495,#N/A N/A,25,Consumer Discretionary,2530,Consumer Services,0.12901
BFG3535,8185 HK Equity,4000,ACTV,HKD,1.72,#N/A N/A,30,Consumer Staples,3030,Household & Personal Products,0.12901
BFG3654,CMI SP Equity,1000,ACTV,SGD,0.046,0.09390409,20,Industrials,2010,Capital Goods,0.8002
BFGTXR3,2023 HK Equity,4000,ACTV,HKD,1.12,#N/A N/A,30,Consumer Staples,3030,Household & Personal Products,0.12901
BFGTXS4,401 HK Equity,5000,ACTV,HKD,0.51,#N/A N/A,35,Health Care,3510,Health Care Equipment & Servic,0.12901
BFH1P83,337 HK Equity,1000,ACTV,HKD,3.81,1.40578,40,Financials,4040,Real Estate,0.12901
BFLQHL1,1246 HK Equity,4000,ACTV,HKD,0.85,#N/A N/A,20,Industrials,2010,Capital Goods,0.12901
BFMPGH6,124 HK Equity,2000,ACTV,HKD,1.84,0.6013811,40,Financials,4040,Real Estate,0.12901
BFNVW75,907 HK Equity,2000,ACTV,HKD,0.56,0.5015504,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
BFNVWK8,8166 HK Equity,20000,ACTV,HKD,0.192,0.05213367,35,Health Care,3510,Health Care Equipment & Servic,0.12901
BFNWYH2,993 HK Equity,1000,SUSP,HKD,5.31,0.6740661,40,Financials,4020,Diversified Financials,0.12901
BFRB2W6,8002 HK Equity,1000,ACTV,HKD,5.47,#N/A N/A,45,Information Technology,4510,Software & Services,0.12901
BFRTBB2,1290 HK Equity,2000,ACTV,HKD,1.55,#N/A N/A,40,Financials,4020,Diversified Financials,0.12901
BFSQNZ0,2678 HK Equity,500,ACTV,HKD,5.54,0.3800531,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
BFT75R8,2088 HK Equity,2000,ACTV,HKD,0.53,0.7475836,40,Financials,4040,Real Estate,0.12901
BFT7J65,8086 HK Equity,4000,ACTV,HKD,0.158,-0.04215279,45,Information Technology,4510,Software & Services,0.12901
BFTDDC7,1396 HK Equity,2000,ACTV,HKD,1.86,#N/A N/A,40,Financials,4040,Real Estate,0.12901
BFTRM66,8180 HK Equity,8000,ACTV,HKD,0.57,#N/A N/A,35,Health Care,3510,Health Care Equipment & Servic,0.12901
BFTT5V8,1355 HK Equity,2000,ACTV,HKD,0.85,0.54036,25,Consumer Discretionary,2530,Consumer Services,0.12901
BFTWFF1,SZREIT SP Equity,1000,ACTV,SGD,0.96,0.5637738,40,Financials,4040,Real Estate,0.8002
BFV6WN8,364 HK Equity,4000,ACTV,HKD,0.122,0.9822778,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
BFWGXL2,1862 HK Equity,1000,ACTV,HKD,3.83,#N/A N/A,40,Financials,4040,Real Estate,0.12901
BFWH2S5,VMAX SP Equity,1000,ACTV,SGD,0.46,#N/A N/A,40,Financials,4020,Diversified Financials,0.8002
BFZBVH6,8321 HK Equity,10000,ACTV,HKD,0.36,0.3403047,25,Consumer Discretionary,2510,Automobiles & Components,0.12901
BFZCJC0,1963 HK Equity,500,ACTV,HKD,5.26,#N/A N/A,40,Financials,4010,Banks,0.12901
BG0QNM2,1358 HK Equity,1000,ACTV,HKD,3.75,#N/A N/A,35,Health Care,3510,Health Care Equipment & Servic,0.12901
BG3DTY4,VIT SP Equity,1000,ACTV,SGD,0.81,#N/A N/A,40,Financials,4040,Real Estate,0.8002
BG3DV37,153 HK Equity,2000,ACTV,HKD,0.9,#N/A N/A,20,Industrials,2010,Capital Goods,0.12901
BG5GLZ6,692 HK Equity,5000,ACTV,HKD,0.84,0.2067712,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
BG5GSM2,1360 HK Equity,2000,ACTV,HKD,1.16,#N/A N/A,20,Industrials,2020,Commercial & Professional Serv,0.12901
BG7ZSG1,3698 HK Equity,1000,ACTV,HKD,3.38,#N/A N/A,40,Financials,4010,Banks,0.12901
BGCBFM9,434 HK Equity,1000,ACTV,HKD,10.06,#N/A N/A,45,Information Technology,4510,Software & Services,0.12901
BGCBFQ3,3623 HK Equity,2000,ACTV,HKD,2.68,#N/A N/A,40,Financials,4020,Diversified Financials,0.12901
BGCXN98,718 HK Equity,5000,ACTV,HKD,0.74,0.2010135,15,Materials,1510,Materials,0.12901
BGFBMX6,1515 HK Equity,500,ACTV,HKD,11.2,#N/A N/A,35,Health Care,3510,Health Care Equipment & Servic,0.12901
BGGZHX2,PACRA SP Equity,1000,ACTV,SGD,1.405,#N/A N/A,10,Energy,1010,Energy,0.8002
BGHPW03,254 HK Equity,10000,ACTV,HKD,0.275,0.2933689,25,Consumer Discretionary,2540,Media,0.12901
BGJZL71,3386 HK Equity,1000,ACTV,HKD,3.07,#N/A N/A,15,Materials,1510,Materials,0.12901
BGLC501,959 HK Equity,2000,ACTV,HKD,1.4,0.7147768,25,Consumer Discretionary,2530,Consumer Services,0.12901
BGLP2R6,AFH SP Equity,1000,ACTV,SGD,0.088,#N/A N/A,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.8002
BGLP953,596 HK Equity,2000,ACTV,HKD,1.78,0.7157553,45,Information Technology,4520,Technology Hardware & Equipmen,0.12901
BGLZXH3,1431 HK Equity,1000,ACTV,HKD,1.34,#N/A N/A,30,Consumer Staples,3020,Food Beverage & Tobacco,0.12901
BGLZXK6,8326 HK Equity,5000,ACTV,HKD,2.9,#N/A N/A,25,Consumer Discretionary,2530,Consumer Services,0.12901
BGLZXL7,3608 HK Equity,2500,ACTV,HKD,1.63,#N/A N/A,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
BGLZXM8,1370 HK Equity,1000,ACTV,HKD,2.58,#N/A N/A,15,Materials,1510,Materials,0.12901
BGP6LG7,3315 HK Equity,1000,ACTV,HKD,7.44,#N/A N/A,45,Information Technology,4520,Technology Hardware & Equipmen,0.12901
BGQYNN1,968 HK Equity,2000,ACTV,HKD,2.25,#N/A N/A,45,Information Technology,4530,Semiconductors & Semiconductor,0.12901
BGY6SV2,1359 HK Equity,1000,ACTV,HKD,4.3,#N/A N/A,40,Financials,4020,Diversified Financials,0.12901
BH0VV86,1426 HK Equity,1000,ACTV,HKD,3.51,#N/A N/A,40,Financials,4040,Real Estate,0.12901
BH0VXB3,2213 HK Equity,2000,ACTV,HKD,1.52,#N/A N/A,30,Consumer Staples,3010,Food & Staples Retailing,0.12901
BH0VXF7,1268 HK Equity,2000,ACTV,HKD,1.67,#N/A N/A,25,Consumer Discretionary,2550,Retailing,0.12901
BH0VXG8,1884 HK Equity,4000,SUSP,HKD,1.27,#N/A N/A,20,Industrials,2020,Commercial & Professional Serv,0.12901
BH0W1R8,2211 HK Equity,1000,ACTV,HKD,2.48,#N/A N/A,35,Health Care,3510,Health Care Equipment & Servic,0.12901
BH0W286,636 HK Equity,500,ACTV,HKD,13.04,#N/A N/A,20,Industrials,2030,Transportation,0.12901
BH2R450,3369 HK Equity,500,ACTV,HKD,4.05,#N/A N/A,20,Industrials,2030,Transportation,0.12901
BH32JK4,8309 HK Equity,6000,ACTV,HKD,2.74,#N/A N/A,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
BH32JL5,8255 HK Equity,6000,ACTV,HKD,1.85,#N/A N/A,45,Information Technology,4510,Software & Services,0.12901
BH35L96,978 HK Equity,2000,ACTV,HKD,1.43,0.9196705,25,Consumer Discretionary,2550,Retailing,0.12901
BH35R87,8107 HK Equity,2000,ACTV,HKD,0.88,#N/A N/A,25,Consumer Discretionary,2530,Consumer Services,0.12901
BH3FC26,1372 HK Equity,2000,ACTV,HKD,1.18,#N/A N/A,20,Industrials,2010,Capital Goods,0.12901
BH3FTS1,1233 HK Equity,1000,ACTV,HKD,3.07,#N/A N/A,40,Financials,4040,Real Estate,0.12901
BH3GWK7,APW SP Equity,1000,ACTV,SGD,0.129,#N/A N/A,40,Financials,4040,Real Estate,0.8002
BH3SV06,618 HK Equity,2000,ACTV,HKD,0.89,0.229486,45,Information Technology,4520,Technology Hardware & Equipmen,0.12901
BH3SVH3,8006 HK Equity,1000,ACTV,HKD,3.26,1.171852,45,Information Technology,4510,Software & Services,0.12901
BH4H6F2,1681 HK Equity,1000,ACTV,HKD,5.74,#N/A N/A,35,Health Care,3520,"Pharmaceuticals, Biotechnology",0.12901
BH4PFB5,1689 HK Equity,2000,ACTV,HKD,1.86,#N/A N/A,15,Materials,1510,Materials,0.12901
BH4TZ73,1448 HK Equity,1000,ACTV,HKD,4.18,#N/A N/A,25,Consumer Discretionary,2530,Consumer Services,0.12901
BH576T5,8056 HK Equity,5000,ACTV,HKD,1.35,#N/A N/A,40,Financials,4020,Diversified Financials,0.12901
BH6X937,3380 HK Equity,2000,ACTV,HKD,2.33,#N/A N/A,40,Financials,4040,Real Estate,0.12901
BH6XTR1,1819 HK Equity,400,ACTV,HKD,9.32,#N/A N/A,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
BH7HM06,586 HK Equity,500,ACTV,HKD,18.6,#N/A N/A,20,Industrials,2010,Capital Goods,0.12901
BH7SVD5,547 HK Equity,10000,ACTV,HKD,0.091,0.8096166,20,Industrials,2010,Capital Goods,0.12901
BH7T0P3,FCL SP Equity,1000,ACTV,SGD,1.75,#N/A N/A,40,Financials,4040,Real Estate,0.8002
BH7T2Y6,8099 HK Equity,4000,ACTV,HKD,1.28,#N/A N/A,15,Materials,1510,Materials,0.12901
BH86VW7,1678 HK Equity,2000,ACTV,HKD,1.6,#N/A N/A,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
BH8B6T4,1390 HK Equity,1000,ACTV,HKD,3.05,#N/A N/A,45,Information Technology,4510,Software & Services,0.12901
BHB0WC3,3313 HK Equity,1000,ACTV,HKD,1.91,#N/A N/A,15,Materials,1510,Materials,0.12901
BHB1NY5,2327 HK Equity,6000,ACTV,HKD,0.355,0.987515,35,Health Care,3510,Health Care Equipment & Servic,0.12901
BHB1P05,LNC SP Equity,1000,ACTV,SGD,1.385,#N/A N/A,10,Energy,1010,Energy,0.8002
BHB1PN8,1421 HK Equity,5000,ACTV,HKD,0.74,#N/A N/A,20,Industrials,2010,Capital Goods,0.12901
BHB1WW6,2283 HK Equity,2000,ACTV,HKD,0.99,#N/A N/A,20,Industrials,2010,Capital Goods,0.12901
BHBBKW2,8320 HK Equity,4000,ACTV,HKD,1.06,#N/A N/A,20,Industrials,2020,Commercial & Professional Serv,0.12901
BHBF4W2,1063 HK Equity,10000,ACTV,HKD,0.265,-0.4317938,45,Information Technology,4520,Technology Hardware & Equipmen,0.12901
BHBWXB5,8266 HK Equity,16000,ACTV,HKD,0.223,0.6281252,45,Information Technology,4520,Technology Hardware & Equipmen,0.12901
BHCM8H5,8201 HK Equity,10000,ACTV,HKD,1.17,#N/A N/A,20,Industrials,2020,Commercial & Professional Serv,0.12901
BHCMX92,1353 HK Equity,1000,SUSP,HKD,1,#N/A N/A,25,Consumer Discretionary,2550,Retailing,0.12901
BHLBX89,2324 HK Equity,5000,ACTV,HKD,0.211,1.089656,40,Financials,4020,Diversified Financials,0.12901
BHLS830,1439 HK Equity,5000,ACTV,HKD,0.465,#N/A N/A,15,Materials,1510,Materials,0.12901
BHPH3V6,8191 HK Equity,6000,ACTV,HKD,0.38,#N/A N/A,15,Materials,1510,Materials,0.12901
BHR37J8,1247 HK Equity,2000,ACTV,HKD,1.26,#N/A N/A,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
BHR38L7,3332 HK Equity,2000,ACTV,HKD,1.67,#N/A N/A,30,Consumer Staples,3030,Household & Personal Products,0.12901
BHWQLK1,286 HK Equity,2000,ACTV,HKD,0.61,-0.02752964,40,Financials,4020,Diversified Financials,0.12901
BHWQM08,8001 HK Equity,4000,ACTV,HKD,1.55,#N/A N/A,40,Financials,4020,Diversified Financials,0.12901
BHWQM20,1738 HK Equity,500,ACTV,HKD,6.09,#N/A N/A,10,Energy,1010,Energy,0.12901
BHY32Q3,8078 HK Equity,15000,ACTV,HKD,0.226,0.692564,25,Consumer Discretionary,2540,Media,0.12901
BHZ6Z28,8209 HK Equity,2000,ACTV,HKD,2.63,#N/A N/A,30,Consumer Staples,3010,Food & Staples Retailing,0.12901
BHZJ0P5,2369 HK Equity,4000,ACTV,HKD,1.77,0.8717871,45,Information Technology,4520,Technology Hardware & Equipmen,0.12901
BHZXTH2,8075 HK Equity,4000,ACTV,HKD,0.455,0.5781158,25,Consumer Discretionary,2540,Media,0.12901
BJ2N3Q6,2080 HK Equity,2000,ACTV,HKD,1.16,#N/A N/A,25,Consumer Discretionary,2530,Consumer Services,0.12901
BJ34614,1513 HK Equity,100,ACTV,HKD,45.6,#N/A N/A,35,Health Care,3520,"Pharmaceuticals, Biotechnology",0.12901
BJ3T2C2,207 HK Equity,2000,ACTV,HKD,1.95,1.66255,40,Financials,4040,Real Estate,0.12901
BJ3T2D3,871 HK Equity,1000,ACTV,HKD,2.05,1.084574,20,Industrials,2030,Transportation,0.12901
BJ3WDY0,2226 HK Equity,500,ACTV,HKD,6.81,#N/A N/A,30,Consumer Staples,3020,Food Beverage & Tobacco,0.12901
BJ4WZS7,1822 HK Equity,30000,ACTV,HKD,0.187,0.1066278,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
BJ579W3,1159 HK Equity,4000,ACTV,HKD,2.77,0.5446139,45,Information Technology,4520,Technology Hardware & Equipmen,0.12901
BJ5B1J6,169 HK Equity,1000,ACTV,HKD,2.45,1.500799,40,Financials,4040,Real Estate,0.12901
BJ62K79,OUECT SP Equity,1000,ACTV,SGD,0.8,#N/A N/A,40,Financials,4040,Real Estate,0.8002
BJ6L322,1622 HK Equity,2000,ACTV,HKD,3.49,#N/A N/A,40,Financials,4040,Real Estate,0.12901
BJFFN14,8311 HK Equity,10000,ACTV,HKD,2.18,#N/A N/A,45,Information Technology,4520,Technology Hardware & Equipmen,0.12901
BJGZ841,641 HK Equity,2000,ACTV,HKD,2.2,0.4697276,20,Industrials,2010,Capital Goods,0.12901
BJKXZC8,986 HK Equity,4000,ACTV,HKD,0.122,1.213944,20,Industrials,2020,Commercial & Professional Serv,0.12901
BJT1JZ4,8031 HK Equity,2000,ACTV,HKD,2.6,0.7622921,20,Industrials,2020,Commercial & Professional Serv,0.12901
BJT8988,2366 HK Equity,5000,ACTV,HKD,0.51,1.650042,25,Consumer Discretionary,2540,Media,0.12901
BJTMJB3,686 HK Equity,2000,ACTV,HKD,1.01,1.014699,45,Information Technology,4530,Semiconductors & Semiconductor,0.12901
BJVBTY1,152 HK Equity,500,ACTV,HKD,10.08,0.8957642,20,Industrials,2030,Transportation,0.12901
BJVD390,1636 HK Equity,4000,ACTV,HKD,1.13,#N/A N/A,15,Materials,1510,Materials,0.12901
BJYNHZ1,149 HK Equity,4000,ACTV,HKD,0.365,0.4925979,40,Financials,4040,Real Estate,0.12901
BJYNJ11,1340 HK Equity,2000,ACTV,HKD,1.5,#N/A N/A,30,Consumer Staples,3020,Food Beverage & Tobacco,0.12901
BJYPH68,2339 HK Equity,4000,ACTV,HKD,0.405,0.655979,25,Consumer Discretionary,2510,Automobiles & Components,0.12901
BK33KZ0,3636 HK Equity,100,ACTV,HKD,27.5,#N/A N/A,25,Consumer Discretionary,2540,Media,0.12901
BK34WG8,1771 HK Equity,1000,ACTV,HKD,3.52,#N/A N/A,25,Consumer Discretionary,2550,Retailing,0.12901
BK4WHH7,8072 HK Equity,20000,ACTV,HKD,0.019,#N/A N/A,20,Industrials,2020,Commercial & Professional Serv,0.12901
BK4Z7J8,2608 HK Equity,1000,ACTV,HKD,3.82,#N/A N/A,40,Financials,4040,Real Estate,0.12901
BKGP2J1,1152 HK Equity,2000,ACTV,HKD,1.24,0.5294091,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
BKHDS30,2255 HK Equity,1000,ACTV,HKD,1.05,#N/A N/A,25,Consumer Discretionary,2530,Consumer Services,0.12901
BKHNJZ9,3903 HK Equity,2000,ACTV,HKD,1.4,#N/A N/A,40,Financials,4020,Diversified Financials,0.12901
BKJ7DP7,2322 HK Equity,40000,ACTV,HKD,0.078,0.8527498,20,Industrials,2030,Transportation,0.12901
BKRC310,273 HK Equity,10000,ACTV,HKD,1.67,0.2236219,40,Financials,4020,Diversified Financials,0.12901
BKRCLY9,8090 HK Equity,2000,ACTV,HKD,1.22,0.6084681,40,Financials,4020,Diversified Financials,0.12901
BKWNZH8,593 HK Equity,2000,ACTV,HKD,4.55,0.6723821,35,Health Care,3510,Health Care Equipment & Servic,0.12901
BKWNZJ0,1236 HK Equity,2000,ACTV,HKD,2.94,0.0144453,45,Information Technology,4510,Software & Services,0.12901
BKWNZL2,798 HK Equity,4000,ACTV,HKD,0.78,#N/A N/A,40,Financials,4040,Real Estate,0.12901
BKX55D9,6138 HK Equity,1000,ACTV,HKD,2.97,#N/A N/A,40,Financials,4010,Banks,0.12901
BKXP4R6,2100 HK Equity,2000,ACTV,HKD,1.24,#N/A N/A,45,Information Technology,4510,Software & Services,0.12901
BL0QYQ8,766 HK Equity,5000,ACTV,HKD,0.25,0.6499339,15,Materials,1510,Materials,0.12901
BLBF0F5,8325 HK Equity,10000,ACTV,HKD,1.4,0.8263066,40,Financials,4020,Diversified Financials,0.12901
BLC7K05,500 HK Equity,1000,ACTV,HKD,0.7,0.6351109,45,Information Technology,4510,Software & Services,0.12901
BLDN3M5,2668 HK Equity,10000,ACTV,HKD,1.1,-0.5913064,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
BLLHFX4,115 HK Equity,10000,ACTV,HKD,0.395,0.06751065,40,Financials,4040,Real Estate,0.12901
BLP5QC0,1400 HK Equity,5000,ACTV,HKD,1.64,#N/A N/A,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
BLT1XZ6,POSH SP Equity,1000,ACTV,SGD,1.015,#N/A N/A,10,Energy,1010,Energy,0.8002
BLTGVW4,8041 HK Equity,20000,ACTV,HKD,0.19,1.137379,25,Consumer Discretionary,2550,Retailing,0.12901
BM676S8,8018 HK Equity,5000,ACTV,HKD,0.82,#N/A N/A,45,Information Technology,4510,Software & Services,0.12901
BM91BJ3,8132 HK Equity,20000,ACTV,HKD,0.105,1.404797,20,Industrials,2010,Capital Goods,0.12901
BMBMFN6,491 HK Equity,20000,ACTV,HKD,0.365,0.3874861,25,Consumer Discretionary,2540,Media,0.12901
BMHT6F0,8037 HK Equity,10000,ACTV,HKD,0.197,0.9320558,30,Consumer Staples,3030,Household & Personal Products,0.12901
BMM0NW4,8176 HK Equity,5000,ACTV,HKD,4.61,0.3058604,30,Consumer Staples,3030,Household & Personal Products,0.12901
BMMV2K8,700 HK Equity,100,ACTV,HKD,132.3,1.076642,45,Information Technology,4510,Software & Services,0.12901
BMMV2V9,989 HK Equity,5000,ACTV,HKD,1.04,0.4015843,50,Telecommunication Services,5010,Telecommunication Services,0.12901
BMMVF21,1397 HK Equity,4000,ACTV,HKD,1.37,#N/A N/A,20,Industrials,2020,Commercial & Professional Serv,0.12901
BMN2GZ3,2111 HK Equity,2000,ACTV,HKD,2.65,#N/A N/A,25,Consumer Discretionary,2520,Consumer Durables & Apparel,0.12901
BMP25L0,3886 HK Equity,2000,ACTV,HKD,1.09,-0.3549849,35,Health Care,3510,Health Care Equipment & Servic,0.12901
BMP2ZH6,1106 HK Equity,10000,ACTV,HKD,1.02,1.133105,15,Materials,1510,Materials,0.12901
BMQKY72,HANKORE SP Equity,1000,ACTV,SGD,0.84,0.94183,55,Utilities,5510,Utilities,0.8002
